dealer_pct_change,average_player_pct_change,rounds_played,players,half_pay_on
602.100000,-150.525000,90000,4,4
211.050000,-42.210000,90000,5,1
1106.800000,-158.114286,80000,7,4
1806.850000,-361.370000,100000,5,7
-103.800000,25.950000,100000,4,10
1245.000000,-249.000000,90000,5,6
409.900000,-68.316667,90000,6,1
652.950000,-93.278571,80000,7,1
840.100000,-168.020000,90000,5,4
1206.550000,-201.091667,90000,6,4
2162.800000,-360.466667,90000,6,8
2509.950000,-501.990000,100000,5,9
462.350000,-77.058333,90000,6,2
2281.400000,-380.233333,90000,6,9
268.950000,-53.790000,90000,5,0
53.900000,-8.983333,90000,6,10
544.450000,-136.112500,90000,4,3
2899.300000,-414.185714,90000,7,9
842.950000,-210.737500,90000,4,5
118.900000,-29.725000,100000,4,0
790.350000,-158.070000,100000,5,3
400.600000,-66.766667,90000,6,0
1629.250000,-407.312500,100000,4,8
1756.400000,-250.914286,90000,7,5
-154.700000,22.100000,90000,7,10
1108.200000,-158.314286,90000,7,3
197.950000,-32.991667,90000,6,-1
1294.850000,-323.712500,100000,4,6
1461.950000,-365.487500,100000,4,7
1314.950000,-262.990000,100000,5,5
1784.800000,-446.200000,100000,4,9
680.800000,-97.257143,90000,7,2
1753.400000,-250.485714,90000,7,6
1908.900000,-381.780000,100000,5,8
178.500000,-25.500000,90000,7,0
2307.000000,-329.571429,90000,7,7
211.500000,-42.300000,100000,5,10
409.100000,-102.275000,100000,4,1
1684.850000,-280.808333,90000,6,6
2009.900000,-334.983333,90000,6,7
1634.850000,-272.475000,100000,6,5
590.850000,-118.170000,100000,5,2
278.950000,-39.850000,90000,7,-1
304.500000,-76.125000,100000,4,2
366.200000,-91.550000,100000,4,-1
2530.600000,-361.514286,90000,7,8
682.850000,-170.712500,100000,4,4
1254.000000,-209.000000,100000,6,4
157.900000,-31.580000,90000,5,-1
310.450000,-62.090000,100000,5,0
321.550000,-53.591667,100000,6,1
656.600000,-93.800000,90000,7,1
974.700000,-194.940000,100000,5,4
269.850000,-53.970000,100000,5,1
1239.250000,-177.035714,90000,7,4
-2.800000,0.466667,100000,6,10
532.800000,-88.800000,100000,6,2
1047.550000,-174.591667,100000,6,3
1471.200000,-294.240000,100000,5,6
2571.300000,-428.550000,100000,6,9
659.450000,-164.862500,100000,4,3
2412.900000,-402.150000,100000,6,8
438.850000,-73.141667,100000,6,0
995.450000,-248.862500,100000,4,5
1950.050000,-278.578571,100000,7,5
235.850000,-33.692857,100000,7,0
-186.500000,26.642857,100000,7,10
3126.350000,-446.621429,100000,7,9
159.950000,-26.658333,100000,6,-1
2533.100000,-361.871429,100000,7,7
1216.800000,-173.828571,100000,7,3
1958.750000,-279.821429,100000,7,6
2214.100000,-369.016667,100000,6,7
1880.450000,-313.408333,100000,6,6
748.800000,-106.971429,100000,7,2
181.300000,-36.260000,100000,5,-1
384.850000,-54.978571,100000,7,-1
710.900000,-101.557143,100000,7,1
2794.450000,-399.207143,100000,7,8
1440.000000,-205.714286,100000,7,4
